"Name","Location","Type","Data Type","EOL Comment"
"CAL_obd_ii_P0155","4000da1c","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0155 monitor (O2 B2S1 heater). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0157","4000da1d","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0157 monitor (O2 B2S2 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0158","4000da1e","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0158 monitor (O2 B2S2 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0159","4000da1f","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0159 monitor (O2 B2S2 slow response). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0160","4000da20","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0160 monitor (O2 B2S2 inactive). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0161","4000da21","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0161 monitor (O2 B2S2 heater). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0174","4000da22","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0174 monitor (bank2 too lean). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0175","4000da23","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0175 monitor (bank2 too rich). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0332","4000da24","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0332 monitor (knock sensor2 low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0333","4000da25","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0333 monitor (knock sensor2 high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0021","4000da26","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0021 monitor (intake cam bank2 over-advanced). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0022","4000da27","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0022 monitor (intake cam bank2 retarded). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0017","4000da28","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0017 monitor (crank/exhaust-cam bank1 correlation). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0018","4000da29","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0018 monitor (crank/intake-cam bank2 correlation). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0019","4000da2a","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0019 monitor (crank/exhaust-cam bank2 correlation). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0578","4000da2b","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0578 monitor (cruise switch stuck). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0564","4000da2c","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0564 monitor (cruise control input). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0806","4000da2d","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0806 monitor (clutch position sensor rationality). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0807","4000da2e","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0807 monitor (clutch position sensor low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0808","4000da2f","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0808 monitor (clutch position sensor high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2612","4000da30","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2612 monitor (A/C refrigerant valve low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2613","4000da31","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2613 monitor (A/C refrigerant valve high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0537","4000da32","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0537 monitor (A/C evap temp sensor low). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0538","4000da33","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0538 monitor (A/C evap temp sensor high). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0127","4000da34","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0127 monitor (intake air too hot). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_U0101","4000da35","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the U0101 monitor (lost comms with TCM). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_U0122","4000da36","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the U0122 monitor (lost comms with ABS/ESP). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_U0316","4000da37","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the U0316 monitor (software mismatch with VDC). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P0141","4000da38","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P0141 monitor (O2 B1S2 heater). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_U0302","4000da39","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the U0302 monitor (software mismatch with TCM). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_U0416","4000da3a","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the U0416 monitor (bad data from ABS/ESP). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_U0123","4000da3b","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the U0123 monitor (lost comms with yaw sensor). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_U0513","4000da3c","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the U0513 monitor (bad data from convenience module). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1422","4000da48","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1422 monitor (mfr emissions). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P219A","4000da49","Data Label","u8_obd2level_t6","Calibration: OBD P219A. Tunable map/constant (not a live channel); adjust to change this behavior."
"CAL_obd_ii_P219B","4000da4a","Data Label","u8_obd2level_t6","Calibration: OBD P219B. Tunable map/constant (not a live channel); adjust to change this behavior."
"CAL_obd_ii_P2336","4000da4b","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2336 monitor (cyl1 over knock threshold). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2337","4000da4c","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2337 monitor (cyl2 over knock threshold). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2338","4000da4d","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2338 monitor (cyl3 over knock threshold). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2339","4000da4e","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2339 monitor (cyl4 over knock threshold). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2340","4000da4f","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2340 monitor (cyl5 over knock threshold). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P2341","4000da50","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P2341 monitor (cyl6 over knock threshold). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_P1562","4000da51","Data Label","u8_obd2level_t6","Calibration that arms/thresholds the P1562 monitor (mfr ECU supply voltage). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_unknown17","4000db78","Data Label","uchar",""
"CAL_unknown16","4000db79","Data Label","uchar",""
"CAL_unknown123","4000db80","Data Label","uchar",""
"CAL_obd_ii_unknown26","4000db83","Data Label","uchar",""
"CAL_unknown15","4000db86","Data Label","uchar",""
"CAL_unknown14","4000db87","Data Label","uchar",""
"CAL_unknown10","4000db88","Data Label","uchar",""
"CAL_unknown9","4000db89","Data Label","uchar",""
"CAL_obd_ii_unknown20","4000db8b","Data Label","uchar",""
"CAL_obd_monitor_sentinel_init","4000db8c","Data Label","uchar",""
"CAL_obd_monitor_sentinel_init_next","4000db8d","Data Label","uchar",""
"CAL_obd_P0128_pass_counter_max","4000db8e","Data Label","uchar",""
"CAL_obd_monitor_sentinel_init_plus3","4000db8f","Data Label","uchar",""
"CAL_obd_monitor_sentinel_init_plus4","4000db90","Data Label","uchar",""
"CAL_obd_ii_unknown24","4000db99","Data Label","uchar",""
"CAL_obd_ii_unknown22","4000db9a","Data Label","uchar",""
"CAL_idle_unknown10","4000dbd9","Data Label","uint8_t",""
"CAL_obd_ii_unknown24","4000dbf5","Data Label","uchar",""
"CAL_unknown13","4000dbf6","Data Label","uchar",""
"CAL_unknown12","4000dbf7","Data Label","uchar",""
"CAL_unknown8","4000dbf8","Data Label","uchar",""
"CAL_unknown7","4000dbf9","Data Label","uint8_t",""
"CAL_obd_ii_unknown25","4000dc14","Data Label","uchar",""
"CAL_obd_ii_p0127_fail_debounce_count","4000dc1c","Data Label","uint8_t","Calibration that arms/thresholds the P0127 monitor (intake air too hot). Fixed value -- it sets when that DTC trips\, not a live channel."
"CAL_obd_ii_p0127_fail_debounce_count_next","4000dc1d","Data Label","uchar",""
"CAL_obd_U0122_pass_counter_max","4000dc1e","Data Label","uchar",""
"CAL_obd_ii_U0316_debounce_count","4000dc1f","Data Label","uchar",""
"CAL_obd_ii_p0127_fail_debounce_count_plus4","4000dc20","Data Label","uchar",""
"CAL_obd_ii_P0071_maturing_limit","4000dc22","Data Label","uint8_t",""
"CAL_obd_ii_P0071_maturing_limit_next","4000dc23","Data Label","uchar",""
"CAL_obd_P2170_pass_counter_max","4000dc24","Data Label","uchar",""
"CAL_obd_ii_P0071_maturing_limit_plus3","4000dc25","Data Label","uchar",""
"CAL_obd_ii_P0071_maturing_limit_plus4","4000dc26","Data Label","uchar",""
"CAL_obd_ii_P2336_maturing_limit","4000dc2e","Data Label","uint8_t",""
"CAL_obd_ii_P2337_maturing_limit","4000dc2f","Data Label","uchar",""
"CAL_obd_ii_P2338_maturing_limit","4000dc30","Data Label","uchar",""
"CAL_obd_ii_P2339_maturing_limit","4000dc31","Data Label","uchar",""
"CAL_misfire_comp_maf_manual_X_coolant_temp","4000dd70","Data Label","u16_temp_5/8-40c[4]","X-axis breakpoints for the 'misfire compensation MAF manual' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (deg C; raw*5/8-40)"
"CAL_misfire_comp_maf_manual_Y_maf_accum","4000dd78","Data Label","u16_mass_mg[5]","Y-axis breakpoints for the 'misfire compensation MAF manual' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (mg)"
"CAL_misfire_comp_maf_manual","4000dd82","Data Label","uint16_t[20]","Calibration: misfire compensation MAF manual. Tunable map/constant (not a live channel); log to find misfires and which cylinder is responsible."
"CAL_misfire_comp_maf_ips_X_coolant_temp","4000ddaa","Data Label","u16_temp_5/8-40c[4]","X-axis breakpoints for the 'misfire compensation MAF IPS' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (deg C; raw*5/8-40)"
"CAL_misfire_comp_maf_ips_Y_maf_accum","4000ddb2","Data Label","u16_mass_mg[5]","Y-axis breakpoints for the 'misfire compensation MAF IPS' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (mg)"
"CAL_misfire_comp_maf_ips","4000ddbc","Data Label","int16_t[20]","Calibration: misfire compensation MAF IPS. Tunable map/constant (not a live channel); log to find misfires and which cylinder is responsible."
"CAL_engine_speed_filter_rise_coeff_tour_X_rpm","4000dde4","Data Label","u8_rspeed_125/4+500rpm[4]","X-axis breakpoints for the 'engine speed filter rise coeff tour' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (RPM; raw*125/4+500)"
"CAL_engine_speed_filter_rise_coeff_tour_Y_coolant_temp","4000dde8","Data Label","u8_temp_5/8-40c[4]","Y-axis breakpoints for the 'engine speed filter rise coeff tour' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (deg C; raw*5/8-40)"
"CAL_engine_speed_filter_rise_coeff_tour","4000ddec","Data Label","u8_factor_1/255[16]"," engine_speed_filter_rise_coeff is the IIR low-pass filter coefficient controlling how quickly the tachometer-displayed RPM climbs toward the
  actual engine speed."
"CAL_engine_speed_filter_rise_coeff_sport_X_rpm","4000ddfc","Data Label","u8_rspeed_125/4+500rpm[4]","X-axis breakpoints for the 'engine speed filter rise coeff sport' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (RPM; raw*125/4+500)"
"CAL_engine_speed_filter_rise_coeff_sport_Y_coolant_temp","4000de00","Data Label","u8_temp_5/8-40c[4]","Y-axis breakpoints for the 'engine speed filter rise coeff sport' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (deg C; raw*5/8-40)"
"CAL_engine_speed_filter_rise_coeff_sport","4000de04","Data Label","u8_factor_1/255[16]","Calibration: engine speed filter rise coeff sport. Tunable map/constant (not a live channel); log to follow core engine state. (0-1; raw/255)"
"CAL_tps_scaling_factor_rpm_prototype_X_rpm","4000de14","Data Label","u8_rspeed_125/4+500rpm[16]","X-axis breakpoints for the 'throttle position scaling factor RPM prototype' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (RPM; raw*125/4+500)"
"CAL_tps_scaling_factor_rpm_prototype","4000de24","Data Label","u8_factor_1/255[16]","Calibration: throttle position scaling factor RPM prototype. Tunable map/constant (not a live channel); log to see throttle/pedal demand and throttle response. (0-1; raw/255)"
"CAL_sensor_o2_afr_diag_scaling_X_voltage","4000de34","Data Label","u16_voltage_5/1023v[16]","X-axis breakpoints for the 'sensor O2 AFR diag scaling' table. Defines the lookup grid (not a live channel); change only when re-axing the map. (V; raw*5/1023)"
